AP_TYPE,Name of Access Point,Office Type:,AP_Attached_Facility,Attach_Facility Name,Street Address,City or town,CHIEFDOM_N,REGION,DISTRICT,Products Offered,Services offered,Status,Agent Code/ Branch Code,Longitude,Lattitude,Photo
Mobile Money,Afrimoney,Retailer Agent,,,Jendema,Jendema,SORO GBEMA,SOUTHERN,PUJEHUN,,,,90339476,-11.38244,7.02023,
Mobile Money,Afrimoney,Retailer Agent,,,Jendema,Jendema,SORO GBEMA,SOUTHERN,PUJEHUN,,,,88434352,-11.3824,7.02027,
Mobile Money,Afrimoney,Retailer Agent,,,Jendema,Jendema,SORO GBEMA,SOUTHERN,PUJEHUN,,,,99280546,-11.3824,7.02019,
Mobile Money,Afrimoney,Retailer Agent,,,Jedenma,Jedenma,SORO GBEMA,SOUTHERN,PUJEHUN,,,,77421664,-11.38232,7.01941,
Mobile Money,Afrimoney,Retailer Agent,,,Jendema,Jendema,SORO GBEMA,SOUTHERN,PUJEHUN,,,,77421664,-11.38231,7.01947,
Mobile Money,Afrimoney,Retailer Agent,,,Bo Road,Bandajuma,SOWA,SOUTHERN,PUJEHUN,,,,88201473,-11.65231,7.57157,
Mobile Money,Afrimoney,Retailer Agent,,,Bandajuma,Bandajuma,SOWA,SOUTHERN,PUJEHUN,,,,88201473,-11.65231,7.57157,
Mobile Money,Afrimoney,Retailer Agent,,,Bandajuma,Bandajuma,SOWA,SOUTHERN,PUJEHUN,,,,77929052,-11.65182,7.57101,
Mobile Money,Afrimoney,Retailer Agent,,,Bandajuma,Bandama,SOWA,SOUTHERN,PUJEHUN,,,,88201473,-11.65177,7.57128,
Mobile Money,Afrimoney,Retailer Agent,,,Bo Road,Bandajuma,SOWA,SOUTHERN,PUJEHUN,,,,77596392,-11.65138,7.57229,
Mobile Money,Afrimoney,Retailer Agent,,,Bandajuma Sowa,Bo,SOWA,SOUTHERN,PUJEHUN,,,,77596392,-11.65137,7.57237,
Mobile Money,Afrimoney,Retailer Agent,,,Bandajuma,Bandajuma,SOWA,SOUTHERN,PUJEHUN,,,,77596392,-11.65136,7.5723,
Mobile Money,Afrimoney,Retailer Agent,,,Bandajuma,Bandajuma,SOWA,SOUTHERN,PUJEHUN,,,,77596392,-11.65134,7.57241,
Mobile Money,Afrimoney,Retailer Agent,,,Banndajuma,Bandajuma,SOWA,SOUTHERN,PUJEHUN,,,,77929052,-11.65133,7.57236,
Mobile Money,Afrimoney,Retailer Agent,,,Bandajuma,Bandajuma,SOWA,SOUTHERN,PUJEHUN,,,,77929052,-11.65124,7.5724,
Mobile Money,Afrimoney,Retailer Agent,,,Ghai Roaf,Falaba,SULIMA,NORTHERN,FALABA,,,,99190041,-11.3215,9.85545,
Mobile Money,Afrimoney,Retailer Agent,,,1 Ganya Road,Falaba,SULIMA,NORTHERN,FALABA,,,,99190041,-11.32098,9.85553,
Mobile Money,Afrimoney,Retailer Agent,,,3A Bo Road Matotoka,Matotoka,TANE,NORTHERN,TONKOLILI,,,,88445956,-11.855,8.65722,
Mobile Money,Afrimoney,Retailer Agent,,,3A Bo Road,Matotoka,TANE,NORTHERN,TONKOLILI,,,,88445956,-11.84872,8.66185,
Mobile Money,Afrimoney,Retailer Agent,,,222 Towama Road,Bo,TIKONKO,SOUTHERN,BO,,,,33385484,-11.76671,7.93405,
Mobile Money,Afrimoney,Retailer Agent,,,21 Towama Road,Bo,TIKONKO,SOUTHERN,BO,,,,99702833,-11.7544,7.95234,
Mobile Money,Afrimoney,Retailer Agent,,,16 Bear Swaray Street,Bo,TIKONKO,SOUTHERN,BO,,,,99384718,-11.75256,7.95267,
Mobile Money,Afrimoney,Retailer Agent,,,16 Bear Swaray Street,Bo,TIKONKO,SOUTHERN,BO,,,,90274026,-11.75252,7.95267,
Mobile Money,Afrimoney,Retailer Agent,,,Seibu Section,Kailahun,UPPER BAMBARA,EASTERN,KAILAHUN,,,,30334698,-10.69468,8.0979,
Mobile Money,Afrimoney,Retailer Agent,,,Kosala Section,Kailahun,UPPER BAMBARA,EASTERN,KAILAHUN,,,,77057635,-10.69458,8.09702,
Mobile Money,Afrimoney,Retailer Agent,,,Seibu Section,Kailahun,UPPER BAMBARA,EASTERN,KAILAHUN,,,,30582579,-10.69435,8.09676,
Mobile Money,Afrimoney,Retailer Agent,,,Vaama Section,Kailahun,UPPER BAMBARA,EASTERN,KAILAHUN,,,,77360253,-10.68964,8.10079,
Mobile Money,Afrimoney,Retailer Agent,,,115 Katombo Village,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88576585,-11.60199,9.49758,
Mobile Money,Afrimoney,Retailer Agent,,,47 Yagala Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,30298137,-11.55888,9.58336,
Mobile Money,Afrimoney,Retailer Agent,,,116 Makeni Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80977720,-11.55874,9.56765,
Mobile Money,Afrimoney,Retailer Agent,,,58 Yembeh Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33967497,-11.55839,9.57942,
Mobile Money,Afrimoney,Retailer Agent,,,42 Yembeh Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,99154662,-11.55834,9.57843,
Mobile Money,Afrimoney,Retailer Agent,,,58 Yembeh Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33967497,-11.55828,9.57939,
Mobile Money,Afrimoney,Retailer Agent,,,136 Makeni Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80109274,-11.55779,9.57048,
Mobile Money,Afrimoney,Retailer Agent,,,16 One Mile Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80109274,-11.55771,9.57059,
Mobile Money,Afrimoney,Retailer Agent,,,113 Makeni Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88134481,-11.55752,9.57481,
Mobile Money,Afrimoney,Retailer Agent,,,107 Makeni Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80900606,-11.55686,9.57575,
Mobile Money,Afrimoney,Retailer Agent,,,01 Gbawuria Road,Koinadugu District,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80774734,-11.55643,9.58649,
Mobile Money,Afrimoney,Retailer Agent,,,Gbawuria 1,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80774734,-11.55643,9.5864,
Mobile Money,Afrimoney,Retailer Agent,,,07 Sementay Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88243488,-11.55589,9.57504,
Mobile Money,Afrimoney,Retailer Agent,,,9 Cemetery Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88243488,-11.55584,9.57509,
Mobile Money,Afrimoney,Retailer Agent,,,5B Makeni Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,99154926,-11.55553,9.57971,
Mobile Money,Afrimoney,Retailer Agent,,,5 Bailor Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33776123,-11.55509,9.58224,
Mobile Money,Afrimoney,Retailer Agent,,,Gbindi Park,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88963982,-11.55493,9.58663,
Mobile Money,Afrimoney,Retailer Agent,,,10 Maranda Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,30232203,-11.55464,9.58594,
Mobile Money,Afrimoney,Retailer Agent,,,2 Maranda Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,30232206,-11.55449,9.58576,
Mobile Money,Afrimoney,Retailer Agent,,,9 Foday Yallah Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,99171336,-11.55444,9.5849,
Mobile Money,Afrimoney,Retailer Agent,,,36 Makeni Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33021852,-11.55441,9.58132,
Mobile Money,Afrimoney,Retailer Agent,,,Park Lane,Kabba,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33021852,-11.55441,9.58139,
Mobile Money,Afrimoney,Retailer Agent,,,1 Gbawuria 2 Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80200855,-11.55391,9.58214,
Mobile Money,Afrimoney,Retailer Agent,,,17 Kss Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33622856,-11.55388,9.58109,
Mobile Money,Afrimoney,Retailer Agent,,,1 Gbawuru 2 Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80200855,-11.55387,9.58217,
Mobile Money,Afrimoney,Retailer Agent,,,13 Siakie Bockarie Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,77380547,-11.55385,9.58323,
Mobile Money,Afrimoney,Retailer Agent,,,1 Gbawuru 2 Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,30253133,-11.55376,9.58217,
Mobile Money,Afrimoney,Retailer Agent,,,1 Jabdeh Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88355963,-11.55368,9.58556,
Mobile Money,Afrimoney,Retailer Agent,,,17 K.Ss Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33622856,-11.55363,9.58045,
Mobile Money,Afrimoney,Retailer Agent,,,32 Abdulai Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88444356,-11.55355,9.58323,
Mobile Money,Afrimoney,Retailer Agent,,,15 Siakie Bockarie Street,Ksbala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33116050,-11.55355,9.58315,
Mobile Money,Afrimoney,Retailer Agent,,,Central Parking Ground,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,99384650,-11.55354,9.58486,
Mobile Money,Afrimoney,Retailer Agent,,,1 Upper Kamara,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,30056533,-11.55354,9.58317,
Mobile Money,Afrimoney,Retailer Agent,,,10 Kamara Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,30056533,-11.55351,9.58312,
Mobile Money,Afrimoney,Retailer Agent,,,Central Park,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80286217,-11.55349,9.58489,
Mobile Money,Afrimoney,Retailer Agent,,,2 Palmer Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,77280224,-11.55345,9.5844,
Mobile Money,Afrimoney,Retailer Agent,,,12 Siakie Bockarie Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,80977664,-11.55343,9.58328,
Mobile Money,Afrimoney,Retailer Agent,,,13A Siakie Bockarie Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,30338308,-11.55343,9.58316,
Mobile Money,Afrimoney,Retailer Agent,,,10 I'Mma Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,99212779,-11.55338,9.58321,
Mobile Money,Afrimoney,Retailer Agent,,,10 Bah Lane,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,99171466,-11.55338,9.58318,
Mobile Money,Afrimoney,Retailer Agent,,,15 Fiday Yallah Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33451100,-11.55317,9.58518,
Mobile Money,Afrimoney,Retailer Agent,,,32 Gbindi Park,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88963982,-11.5528,9.58608,
Mobile Money,Afrimoney,Retailer Agent,,,3 Maranda Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,77922863,-11.55206,9.58541,
Mobile Money,Afrimoney,Retailer Agent,,,7 Sidikie Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,90616513,-11.55157,9.58572,
Mobile Money,Afrimoney,Retailer Agent,,,7 Sidikie Street,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,90616513,-11.55128,9.58551,
Mobile Money,Afrimoney,Retailer Agent,,,1 Old Makeni Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33679261,-11.55076,9.58541,
Mobile Money,Afrimoney,Retailer Agent,,,1 Old Makeni Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,30144816,-11.55074,9.58537,
Mobile Money,Afrimoney,Retailer Agent,,,28 Ismaua Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33828634,-11.55046,9.58291,
Mobile Money,Afrimoney,Retailer Agent,,,10A Kaworsoh Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88965141,-11.54965,9.59954,
Mobile Money,Afrimoney,Retailer Agent,,,10 Bamdabaia Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,99175659,-11.54787,9.60079,
Mobile Money,Afrimoney,Retailer Agent,,,10 Timbo - Badenbaia,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,99175659,-11.54786,9.60078,
Mobile Money,Afrimoney,Retailer Agent,,,63A Ismaia Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,30090067,-11.54653,9.5815,
Mobile Money,Afrimoney,Retailer Agent,,,27 Bilimaya Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33101466,-11.54464,9.59283,
Mobile Money,Afrimoney,Retailer Agent,,,"Bilmaia Road, Sidon Place",Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,33101466,-11.54456,9.59283,
Mobile Money,Afrimoney,Retailer Agent,,,65 Bilnaia Road (Sidon Place),Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,88199363,-11.54445,9.59281,
Mobile Money,Afrimoney,Retailer Agent,,,Bilmaia - Sidon Place,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,77576283,-11.54439,9.59287,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton CRS,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99079667,-13.17161,8.39947,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Main Motor Road,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99079664,-13.16738,8.40238,
Mobile Money,Afrimoney,Retailer Agent,,,Crd Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99079667,-13.16732,8.40219,
Mobile Money,Afrimoney,Retailer Agent,,,250 Regent Road Grafton Highway,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,80315984,-13.16593,8.40139,
Mobile Money,Afrimoney,Retailer Agent,,,250 Regent Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,80315984,-13.1659,8.4012,
Mobile Money,Afrimoney,Retailer Agent,,,Regent Highway Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,80315984,-13.16491,8.4006,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Crs,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30077275,-13.1636,8.3995,
Mobile Money,Afrimoney,Retailer Agent,,,Geafton Crs,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30077275,-13.16357,8.39963,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30066734,-13.16055,8.37422,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30086717,-13.15811,8.39271,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,80094433,-13.15763,8.39532,
Mobile Money,Afrimoney,Retailer Agent,,,Kossor Town Junction,Grafton,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30066734,-13.15763,8.39532,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Baracks,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30086717,-13.15664,8.39385,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Gbeki Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77929067,-13.15617,8.39354,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Gbeki Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77802423,-13.15604,8.3939,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Market,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99532867,-13.15603,8.39384,
Mobile Money,Afrimoney,Retailer Agent,,,Gbeki Junction Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77945229,-13.15603,8.39394,
Mobile Money,Afrimoney,Retailer Agent,,,15 Railway Line Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77802423,-13.15601,8.39387,
Mobile Money,Afrimoney,Retailer Agent,,,C9B Line New Camp Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99532867,-13.15601,8.39388,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Gbeki Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77802423,-13.15593,8.39373,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Ton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77407900,-13.15591,8.39395,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30066734,-13.15584,8.39316,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Market,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77407900,-13.15582,8.39361,
Mobile Money,Afrimoney,Retailer Agent,,,4 Main Motor Road Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30066734,-13.15579,8.3932,
Mobile Money,Afrimoney,Retailer Agent,,,Gbekin Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77407900,-13.15576,8.39385,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Gbeki Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77059915,-13.15551,8.3947,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33227336,-13.15542,8.39198,
Mobile Money,Afrimoney,Retailer Agent,,,High Way Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33227336,-13.15541,8.39194,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Market,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77059915,-13.15539,8.39526,
Mobile Money,Afrimoney,Retailer Agent,,,Looking Town,Grafton War Wonded,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33227336,-13.15537,8.39199,
Mobile Money,Afrimoney,Retailer Agent,,,Main Motor Road Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33227336,-13.15535,8.39205,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77434311,-13.15534,8.39186,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Market,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33748908,-13.15529,8.39538,
Mobile Money,Afrimoney,Retailer Agent,,,High Way Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,80094433,-13.15529,8.3917,
Mobile Money,Afrimoney,Retailer Agent,,,60 Main Motor Road Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77059915,-13.15527,8.39522,
Mobile Money,Afrimoney,Retailer Agent,,,Police Baracks,Grafton War Wonded,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33277288,-13.15517,8.39187,
Mobile Money,Afrimoney,Retailer Agent,,,176 Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,80094433,-13.15514,8.39172,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77434311,-13.15508,8.39061,
Mobile Money,Afrimoney,Retailer Agent,,,"Main Motor Road, Grafton",Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,80094433,-13.15504,8.39199,
Mobile Money,Afrimoney,Retailer Agent,,,High Way Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33254361,-13.15501,8.39135,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton White Gate,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33254361,-13.15497,8.39133,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30710437,-13.15493,8.39615,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Market,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30710473,-13.15489,8.39607,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Market,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77266060,-13.15486,8.39659,
Mobile Money,Afrimoney,Retailer Agent,,,Kossoh Town Transformer,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77262951,-13.15479,8.39637,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77266060,-13.15478,8.39642,
Mobile Money,Afrimoney,Retailer Agent,,,Main Motor Road Grafton,Grafton,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77434311,-13.15473,8.39076,
Mobile Money,Afrimoney,Retailer Agent,,,Jui Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99501662,-13.15472,8.39636,
Mobile Money,Afrimoney,Retailer Agent,,,115 Regent Road Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33227433,-13.15472,8.38904,
Mobile Money,Afrimoney,Retailer Agent,,,Railway Line Grafton,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77266060,-13.15471,8.39639,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton White House,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33227433,-13.15459,8.38911,
Mobile Money,Afrimoney,Retailer Agent,,,Hastings,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30067129,-13.15458,8.38353,
Mobile Money,Afrimoney,Retailer Agent,,,New Londo Kossoh Town,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,88043920,-13.15395,8.37838,
Mobile Money,Afrimoney,Retailer Agent,,,Martinparma Street,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77262951,-13.15347,8.38037,
Mobile Money,Afrimoney,Retailer Agent,,,Conteh Drive Bai Bureh Vail Kossoh Town,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99556927,-13.15302,8.38131,
Mobile Money,Afrimoney,Retailer Agent,,,22 Cemetery Road Grafton,,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,33068840,-13.15263,8.39422,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton Cow Yard,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30710654,-13.1524,8.38688,
Mobile Money,Afrimoney,Retailer Agent,,,Grafton,Grafton War Wonded,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77864222,-13.15151,8.38949,
Mobile Money,Afrimoney,Retailer Agent,,,Kossoh Town,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77817058,-13.1506,8.38764,
Mobile Money,Afrimoney,Retailer Agent,,,Kossor Town,Free Town,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77817058,-13.15015,8.3882,
Mobile Money,Afrimoney,Retailer Agent,,,"Kossor Town, New London",Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99531643,-13.14935,8.38207,
Mobile Money,Afrimoney,Retailer Agent,,,Kossoh Town Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77622956,-13.14879,8.38775,
Mobile Money,Afrimoney,Retailer Agent,,,Kossor Town Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77622956,-13.14876,8.38791,
Mobile Money,Afrimoney,Retailer Agent,,,Hastings Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77622956,-13.14874,8.38773,
Mobile Money,Afrimoney,Retailer Agent,,,2 Main Road Kossoh Town,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77622956,-13.14873,8.38774,
Mobile Money,Afrimoney,Retailer Agent,,,Kosdoh Town,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77929065,-13.14872,8.38772,
Mobile Money,Afrimoney,Retailer Agent,,,Kossoh Town,,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30067129,-13.14859,8.38759,
Mobile Money,Afrimoney,Retailer Agent,,,Kossor Town,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30067129,-13.14851,8.38771,
Mobile Money,Afrimoney,Retailer Agent,,,Kober Farm Jui,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,88582715,-13.14845,8.38775,
Mobile Money,Afrimoney,Retailer Agent,,,Kossoh Town,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99531643,-13.14838,8.38774,
Mobile Money,Afrimoney,Retailer Agent,,,Kossoh Town Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30067129,-13.14834,8.38773,
Mobile Money,Afrimoney,Retailer Agent,,,Kossohtown Highway Cow Yard,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30710654,-13.14811,8.38777,
Mobile Money,Afrimoney,Retailer Agent,,,Waterloo. New London,Jui Junction,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,99501662,-13.14696,8.38988,
Mobile Money,Afrimoney,Retailer Agent,,,Jui Kossoh Town Highway,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,80261997,-13.14558,8.39161,
Mobile Money,Afrimoney,Retailer Agent,,,Kossor Town Jui,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,80261997,-13.14556,8.39166,
Mobile Money,Afrimoney,Retailer Agent,,,Kossoh Town,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,261997,-13.14538,8.39606,
Mobile Money,Afrimoney,Retailer Agent,,,Jui Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77645822,-13.14538,8.39189,
Mobile Money,Afrimoney,Retailer Agent,,,Kossoh Town Highway,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,77645822,-13.14532,8.3919,
Mobile Money,Afrimoney,Retailer Agent,,,"27 Kanu Street, New London",Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,90379224,-13.14508,8.39228,
Mobile Money,Afrimoney,Retailer Agent,,,Waterloo,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,90379224,-13.14508,8.39228,
Mobile Money,Afrimoney,Retailer Agent,,,Jui Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30150642,-13.14479,8.3928,
Mobile Money,Afrimoney,Retailer Agent,,,Jui Junction,Freetown,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,30150642,-13.14466,8.39273,
