AP_TYPE,Name of Access Point,Office Type:,AP_Attached_Facility,Attach_Facility Name,Street Address,City or town,CHIEFDOM_N,REGION,DISTRICT,Products Offered,Services offered,Status,Agent Code/ Branch Code,Longitude,Lattitude,Photo
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,180324,-12.07845,8.88269,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,180084,-12.07845,8.88269,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,177891,-12.07845,8.88269,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,177867,-12.07845,8.88269,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,177427,-12.07845,8.88269,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,,-12.07845,8.88269,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,,-12.07845,8.88269,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,,-12.07845,8.88269,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,B1S581,-12.07735,8.88272,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,DUDES,-12.07666,8.88297,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,198156,-12.07113,8.88662,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,L1K076,-12.07094,8.88595,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,165103,-12.07068,8.88187,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,B1R073,-12.07001,8.88205,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,,-12.06823,8.88847,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,,-12.06822,8.88842,
Mobile Money,Orange,Mobile Money Agent,,,Magbenteh,Magbenteh,MAKARI,NORTHERN,BOMBALI,,,Active,199898,-12.0661,8.8875,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,A1J023,-12.05805,8.89124,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05799,8.89118,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05726,8.88777,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,U1P234,-12.05725,8.89023,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,186027,-12.05705,8.89118,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,L1K111,-12.05694,8.89022,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,175798,-12.05694,8.89022,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,202280,-12.05664,8.88862,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,S1S052,-12.05623,8.87145,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,D1N357,-12.0562,8.87146,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05607,8.88971,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05602,8.87157,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,ACB037,-12.05583,8.88957,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05518,8.86928,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,169602,-12.05514,8.88894,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05514,8.88894,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,173947,-12.05514,8.88898,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,Z1N189,-12.05509,8.88872,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,S1W065,-12.05509,8.88872,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05494,8.88859,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,U1P293,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,T1D475,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,SBS111,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,S1M040,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,M1J245,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,L1K064,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,B1S598,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,B1R233,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,ACS324,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,200948,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,196306,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,191631,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,186101,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,185704,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,185587,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,180542,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,179991,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,176542,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,176539,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,175813,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,173652,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,173582,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,173142,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,172418,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,172252,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,172199,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,171658,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,171580,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,169981,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,168052,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,168039,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,166658,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,164820,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05488,8.87519,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05487,8.88748,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,197223,-12.0548,8.88869,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,ACS117,-12.05472,8.88864,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,ACS185,-12.05469,8.88856,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,197718,-12.05465,8.88471,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,B1B313,-12.0546,8.88848,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,G1J086,-12.05454,8.88825,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,180824,-12.05442,8.88861,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,173168,-12.05415,8.88809,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,173305,-12.05413,8.88885,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05413,8.88143,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,169203,-12.0541,8.88838,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,S1S063,-12.05404,8.88807,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,S1W037,-12.05399,8.88955,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,ACS408,-12.05398,8.88906,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,ACS001,-12.05393,8.88889,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05393,8.88889,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,Z1N003,-12.05387,8.88814,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,197989,-12.05387,8.88944,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,180495,-12.05384,8.8894,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,D1N309,-12.0538,8.87263,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05374,8.88918,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05373,8.88932,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,182861,-12.0537,8.88831,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05339,8.88936,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,197599,-12.05333,8.88963,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05331,8.88953,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05331,8.88953,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,T1D125,-12.05326,8.88957,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.0531,8.87728,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,175363,-12.05304,8.88612,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,175898,-12.05301,8.87815,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,Z1N745,-12.05299,8.88915,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05299,8.88915,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,S1W138,-12.05261,8.88311,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05251,8.88395,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05251,8.88395,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,Z1N463,-12.05245,8.88369,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,173664,-12.05243,8.88375,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05243,8.88295,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05242,8.88369,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,FIG000,-12.05235,8.88411,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05173,8.87393,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,TBS111,-12.05141,8.87813,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,168082,-12.05125,8.87808,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,Z1N325,-12.05116,8.88816,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,B1S271,-12.05109,8.88806,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,179979,-12.05106,8.88344,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05094,8.88727,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,185311,-12.05066,8.87698,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,180100,-12.05047,8.87877,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,T1D056,-12.05044,8.87526,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05044,8.87001,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,171326,-12.05038,8.88767,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05037,8.8956,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,D1N349,-12.05032,8.87514,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05023,8.88594,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05021,8.87861,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,M1J170,-12.05016,8.87471,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05016,8.87471,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,B1B299,-12.05011,8.88767,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,A1S116,-12.0501,8.87449,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,S1S041,-12.05008,8.88442,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,K1N004,-12.05008,8.88442,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,B1S475,-12.05008,8.88442,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,B1B188,-12.05008,8.88442,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,198637,-12.05008,8.88442,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05008,8.88442,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.05006,8.87223,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,173645,-12.04998,8.87476,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,T1D079,-12.04992,8.88787,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.04988,8.87865,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,B1B138,-12.04987,8.88629,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,204445,-12.04987,8.88866,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,,-12.04985,8.88431,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,Z1N811,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,Z1N181,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,Z1N004,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,U1P265,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,U1P239,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,U1P231,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,U1P131,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,U1P088,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,U1P067,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,T1D196,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,SPL000,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,S1M132,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,OMB052,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,M1J207,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,L1K094,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,L1K000,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,K1N236,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,K1N160,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,GKA111,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,D1N396,-12.04982,8.88332,
Mobile Money,Orange,Mobile Money Agent,,,Makeni City,Makeni City,MAKENI CITY,NORTHERN,BOMBALI,,,Active,D1N038,-12.04982,8.88332,
